customernumber	date	salutation	title	domain	datecreated	newsletter	model	paymenttype	deliverytype	invoicepostcode	delivpostcode	voucher	advertisingdatacode	case	numberitems	gift	entry	points	shippingcosts	deliverydatepromised	deliverydaterea	weight	remi	cancel	used	w0	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	target90
5093	147	0	0	8	147	0	1	2	0	8	$null$	0		1	1	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4837	148	0	0	9	148	0	1	0	0	35	$null$	0		4	3	0	0	0	0	148	148	474	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1
1087	324	0	0	9	324	0	1	0	0	12	$null$	0		3	1	0	0	0	0	324	324	414	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
49082	364	0	0	8	364	1	2	1	1	58	$null$	0		1	1	0	1	0	0	364	364	300	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
37332	323	0	0	12	323	1	3	1	1	22	$null$	0		3	2	0	1	0	0	323	323	488	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
16608	187	1	0	12	187	0	1	3	0	46	$null$	0		4	2	0	0	0	0	187	187	567	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
26979	289	0	0	5	289	0	3	1	1	65	$null$	0		3	1	0	1	0	0	289	289	666	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
30348	97	0	0	8	97	0	1	3	0	35	$null$	1	BQ	3	1	0	0	0	0	97	97	983	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
6385	278	1	0	9	278	0	1	1	1	87	$null$	0		2	1	0	0	0	0	278	278	111	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
14400	184	1	0	12	184	0	3	1	1	96	$null$	0		4	1	0	1	0	0	184	184	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
17010	229	1	0	8	229	0	1	3	0	32	$null$	0	BQ	1	1	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9700	194	0	0	12	194	0	2	0	0	58	$null$	1		4	6	0	1	0	0	194	194	2477	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1
20886	352	0	0	9	352	0	3	0	0	55	$null$	0		1	1	0	1	0	1	352	352	208	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64556	267	1	0	4	267	0	3	1	1	24	$null$	0		4	1	0	1	0	0	267	267	798	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
46445	240	0	0	9	240	0	3	0	0	38	$null$	0		4	1	0	1	0	0	240	240	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
66060	307	1	0	1	307	0	3	1	1	87	$null$	0		3	1	0	1	0	0	307	307	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
43809	312	1	0	6	312	1	3	0	0	56	$null$	0		4	2	0	1	0	0	312	312	838	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
43643	339	0	0	1	339	0	1	0	0	31	$null$	0		4	2	0	0	0	0	339	339	1265	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
64445	247	0	0	9	247	0	1	0	0	12	$null$	0		3	1	0	0	0	0	247	247	685	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20856	244	0	0	9	244	0	1	0	0	93	$null$	0		5	2	0	0	0	0	244	244	795	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
31388	225	1	0	12	225	0	3	1	1	21	$null$	0		4	2	0	1	0	0	225	225	1429	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
45390	270	0	0	12	270	0	1	0	0	52	$null$	0		2	2	0	0	0	1	270	270	388	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
57251	303	1	0	12	303	0	1	0	0	50	$null$	0		4	1	0	0	0	0	303	303	709	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
22695	335	0	0	8	335	0	3	0	0	64	$null$	0		3	4	0	1	0	0	335	335	1002	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
41209	97	0	0	8	97	0	3	1	1	82	$null$	0		2	1	0	1	0	0	97	97	504	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64469	342	1	0	0	342	0	2	2	0	41	$null$	0		3	1	0	1	0	1	342	342	565	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
62267	287	1	0	9	287	0	3	1	1	71	$null$	0		5	1	0	1	0	0	287	287	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
37135	281	0	0	8	281	0	1	0	0	54	$null$	0	AV	4	2	0	0	0	0	281	281	903	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
61741	167	2	0	12	167	0	1	1	1	23	$null$	0	BY	2	1	0	0	0	0	167	167	628	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
573	328	0	0	4	328	0	1	0	0	85	85	0		2	1	0	0	0	1	328	328	316	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5950	342	1	0	11	342	0	1	0	0	80	$null$	0		2	1	0	0	0	1	342	342	500	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
57159	230	1	0	12	230	0	1	0	0	97	$null$	0	AB	3	1	0	0	0	0	230	230	441	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
44486	351	0	0	4	351	0	1	0	0	52	$null$	0		4	1	0	0	0	0	351	351	110	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1
65386	238	1	0	4	238	0	1	2	0	8	$null$	0		3	1	0	0	0	0	238	238	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
23523	166	0	0	4	166	0	1	2	0	53	$null$	0		2	1	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
38571	230	0	0	9	230	0	1	2	0	47	$null$	1		1	1	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27479	348	0	0	0	348	1	1	0	0	47	$null$	0	CA	4	1	0	0	0	0	348	348	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6905	344	0	0	12	344	1	1	0	0	74	$null$	0		4	3	0	0	0	0	344	344	1369	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
48244	100	0	0	9	100	0	1	0	0	66	$null$	0		2	1	0	0	0	1	100	100	345	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11628	260	0	0	12	260	0	1	0	0	33	$null$	0		4	2	0	0	0	0	260	260	899	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
49445	350	0	0	12	350	0	2	0	0	44	$null$	0		4	2	0	1	0	0	350	350	906	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9671	115	0	0	4	115	0	1	0	0	67	$null$	0	BQ	3	1	0	0	0	0	115	115	413	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
29724	113	2	0	6	113	0	3	1	1	73	$null$	0		4	2	0	1	0	0	113	113	1047	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
51581	202	0	0	12	202	1	1	2	0	99	$null$	0	BR	5	7	0	0	0	0	202	202	1590	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
14521	223	0	0	9	223	0	1	3	0	60	$null$	0		4	1	0	0	0	0	223	223	328	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
43563	209	1	0	12	209	1	1	3	0	32	$null$	0		1	1	0	0	0	0	209	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22425	324	0	0	12	324	0	1	0	0	7	$null$	0	BT	4	1	0	0	0	0	324	324	922	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5407	329	1	0	8	329	0	2	2	0	44	$null$	1		1	3	0	1	0	0	329	329	1866	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
19550	227	1	0	12	227	0	1	3	0	27	$null$	0	BC	5	1	0	0	0	1	227	227	173	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
51245	289	1	0	4	289	0	3	1	1	65	$null$	0		3	1	0	1	0	0	289	289	907	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
17765	336	1	0	3	336	0	1	3	0	78	$null$	0		2	1	0	0	0	1	336	0	98	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
63846	349	0	0	9	349	0	1	1	1	13	$null$	0		4	2	0	0	0	0	349	349	185	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
21538	254	1	0	1	254	0	1	0	0	30	$null$	0	AE	3	1	0	0	0	1	254	254	387	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
27331	282	1	0	2	282	0	3	1	1	97	$null$	0		5	1	0	1	0	0	282	282	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
26197	132	0	0	9	132	0	1	0	0	86	$null$	0	AB	1	1	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24893	213	0	0	6	213	0	1	2	0	83	$null$	0	BQ	2	2	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
35958	100	0	0	9	100	1	2	0	0	97	$null$	1		1	4	0	1	0	0	100	100	1193	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
9879	343	1	0	8	343	1	1	0	0	26	$null$	0		3	1	0	0	0	0	343	343	962	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
59540	317	0	0	4	317	0	2	0	0	12	$null$	0		2	1	0	1	0	1	317	317	259	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
42082	266	0	0	9	266	0	1	0	0	68	$null$	0		2	1	0	0	0	1	266	266	315	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
7166	149	2	0	12	149	0	1	3	0	9	$null$	0		5	7	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
33243	151	0	0	12	151	0	1	2	0	25	$null$	0		1	1	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
43524	216	1	0	12	216	0	1	0	0	49	$null$	0		3	3	0	0	0	0	216	216	637	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
55017	338	1	0	4	338	0	3	3	0	26	$null$	0		2	1	0	1	0	0	338	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12630	113	0	0	9	113	0	2	1	1	40	$null$	0		1	1	0	1	0	0	113	113	281	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
59802	108	2	0	12	108	0	1	0	0	65	$null$	0		4	4	0	0	0	0	108	108	1075	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1
4174	105	1	0	12	105	0	2	0	0	44	$null$	0		4	1	0	1	0	0	105	105	733	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
43364	255	0	0	4	255	0	1	2	0	35	$null$	0	CA	1	1	0	0	0	1	255	255	318	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
17342	348	0	0	1	348	0	1	0	0	18	$null$	0	CA	3	4	0	0	0	0	348	348	1538	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
60571	246	0	0	4	246	0	3	1	1	39	$null$	0		5	5	0	1	0	0	246	246	956	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0
38574	271	1	0	12	271	0	1	3	0	24	$null$	0		1	1	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
50591	284	0	0	9	284	0	3	2	0	22	$null$	0		4	2	0	1	0	0	284	284	520	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
63072	199	0	0	9	199	0	3	1	1	24	$null$	0		4	1	0	1	0	0	199	199	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
63339	97	2	0	9	97	0	3	1	1	86	$null$	0		4	2	0	1	0	0	97	97	1712	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
477	336	0	0	12	336	0	1	0	0	58	$null$	0		2	1	0	0	0	1	336	336	353	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
23333	195	0	0	2	195	0	1	0	0	38	$null$	1	AP	1	1	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
59020	214	0	0	9	214	0	2	0	0	52	$null$	1		1	1	0	1	0	1	214	214	141	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
5053	223	1	0	12	223	0	1	2	0	50	$null$	0	AB	3	1	0	0	0	0	223	223	379	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
51617	93	2	0	12	93	0	3	0	0	21	$null$	0		4	1	0	1	0	0	93	93	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
6706	331	2	0	12	331	0	1	0	0	80	$null$	0		5	1	0	0	0	0	331	331	929	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9922	125	2	0	12	125	0	1	3	0	50	$null$	0		5	3	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
8757	162	2	0	8	162	0	1	0	0	91	$null$	0		1	1	0	0	0	1	162	162	269	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
44458	289	1	0	4	289	0	2	0	0	44	$null$	0		3	1	0	1	0	0	289	289	605	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
56792	301	1	0	5	301	0	1	0	0	56	$null$	0		3	3	0	0	0	0	301	301	751	0	0	2	0	0	2	0	0	0	0	0	0	1	0	1
18327	280	0	0	1	280	0	1	0	0	90	$null$	1	AX	1	1	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27936	234	1	0	12	234	0	3	1	1	45	$null$	0		1	1	0	1	0	0	234	234	441	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
743	329	0	0	4	329	1	1	2	0	20	$null$	0	AB	2	1	0	0	0	1	329	329	237	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
53462	114	0	0	4	114	0	2	0	0	51	$null$	0		2	1	0	1	0	1	114	114	206	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
14185	140	2	0	12	140	0	3	0	0	10	10	0		5	1	0	1	0	0	140	140	767	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
54411	337	0	0	4	337	0	1	0	0	38	$null$	0	BQ	4	3	0	0	0	0	337	337	1053	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
20499	142	1	0	9	142	1	1	0	0	67	$null$	0	BQ	2	2	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
32226	321	0	0	8	321	0	1	3	0	35	$null$	0		4	3	0	0	0	0	321	321	1142	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
6864	349	1	0	8	349	0	1	2	0	34	$null$	0	BO	4	3	0	0	0	0	349	349	819	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
5754	336	0	0	12	336	0	1	2	0	31	$null$	0	BQ	3	3	0	0	0	0	336	336	1261	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0
21159	358	1	0	9	358	0	1	3	0	71	$null$	0		2	1	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
52415	231	0	0	12	231	0	1	2	0	81	$null$	0		4	3	0	0	0	0	231	231	1493	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
23287	204	0	0	4	204	0	1	0	0	88	$null$	0	BQ	4	6	0	0	0	0	204	204	1339	2	0	0	4	0	2	0	0	0	0	0	0	0	0	0
50158	336	1	0	9	336	0	1	1	1	89	$null$	0		2	1	0	0	0	0	336	336	105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
12330	259	0	0	11	259	0	1	0	0	45	$null$	0		4	3	0	0	0	0	259	259	1281	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
10899	151	0	0	12	151	0	1	0	0	65	$null$	1	BQ	4	1	0	0	0	0	151	151	619	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
31716	323	1	0	9	323	0	3	0	0	23	$null$	0		3	1	0	1	0	0	323	323	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
39770	144	0	0	9	144	0	1	1	1	34	$null$	0		2	2	0	0	0	0	144	144	777	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
34386	341	0	0	12	341	0	2	1	1	41	$null$	0		4	1	0	1	0	0	341	341	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
39964	347	0	0	0	347	0	1	0	0	1	$null$	0		3	1	0	0	0	0	347	347	810	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
43248	331	1	0	9	331	0	1	2	0	90	$null$	0		3	2	0	0	0	0	331	331	506	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
25740	119	1	0	8	119	0	1	1	1	18	$null$	0		3	1	0	0	0	0	119	119	479	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
25048	211	0	0	9	211	0	1	0	0	55	$null$	0	CA	3	1	0	0	0	0	211	211	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
3416	335	2	0	12	335	1	1	2	0	10	$null$	0		5	6	0	0	0	0	335	335	2322	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0
62077	229	1	0	1	229	0	1	2	0	1	$null$	0		4	3	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
55316	208	1	0	9	208	0	1	3	0	10	10	1		4	3	0	0	0	0	208	208	1384	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1
9078	336	1	0	6	336	0	1	0	0	32	$null$	0		4	2	0	0	0	0	336	336	1038	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
12662	364	0	0	4	364	0	3	1	1	23	$null$	0		3	1	0	1	0	0	364	364	297	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
25881	224	0	0	9	224	0	1	0	0	26	$null$	0		2	1	0	0	0	1	224	224	914	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
65057	274	0	0	12	274	0	1	0	0	22	$null$	0		5	4	0	0	0	0	274	274	2357	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
32258	299	0	0	9	299	0	1	0	0	6	$null$	0		3	1	0	0	0	1	299	299	845	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
6404	123	1	0	4	123	0	1	1	1	20	$null$	0		2	1	0	0	0	0	123	123	257	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
33852	342	1	0	9	342	0	1	0	0	63	$null$	0		4	1	0	0	0	0	342	342	789	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
58088	96	0	0	9	96	1	1	3	0	50	$null$	0	BQ	2	1	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
777	313	1	0	4	313	0	3	1	1	52	$null$	0		4	1	0	1	0	0	313	313	792	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
13099	309	0	0	1	309	1	2	1	1	44	$null$	0		5	5	0	1	0	0	309	309	1997	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0
18378	336	1	0	9	336	0	3	1	1	23	$null$	0		4	3	0	1	0	0	336	336	886	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
1309	345	0	0	4	345	0	3	1	1	30	$null$	0		1	1	0	1	0	0	345	345	241	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
39343	167	1	0	4	167	0	1	0	0	75	$null$	1		4	2	0	0	0	0	167	167	1509	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
19865	209	1	0	12	209	0	1	2	0	74	$null$	0		4	5	0	0	0	0	209	209	2465	0	0	2	1	4	0	0	0	0	0	0	0	0	0	1
49003	120	0	0	7	120	0	1	1	1	14	$null$	0		2	1	0	0	0	0	120	120	145	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
37960	121	0	0	2	121	0	3	0	0	12	$null$	0	AB	4	3	0	1	0	0	121	121	235	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
33138	332	1	0	0	332	1	1	0	0	47	$null$	0		5	5	0	0	0	0	332	332	2404	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0
62320	187	0	0	4	187	0	1	3	0	49	$null$	0		1	1	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
50623	135	2	0	9	135	1	1	2	0	89	$null$	0		1	1	0	0	0	1	135	135	269	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
64977	131	0	0	4	131	1	1	0	0	73	$null$	0	CA	2	1	0	0	0	1	131	131	751	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
52562	280	0	0	12	280	1	2	0	0	44	$null$	1		1	1	0	1	0	0	280	280	724	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
64870	345	0	0	12	345	0	2	3	0	44	$null$	0		5	7	0	1	0	0	345	345	2421	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0
47822	303	0	0	8	303	0	3	3	0	23	$null$	0		5	11	0	1	0	0	303	303	5100	0	1	0	1	0	0	0	0	0	0	0	0	0	9	0
56313	123	0	0	9	123	1	1	2	0	42	$null$	0		4	3	0	0	0	0	123	123	1375	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
12237	297	0	0	4	297	0	1	3	0	53	$null$	0		4	4	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1
55023	243	1	0	12	243	0	1	1	1	66	$null$	0		4	2	0	0	0	0	243	243	949	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
38613	101	2	0	10	101	0	1	2	0	85	$null$	0		4	2	0	0	0	0	101	101	650	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
24951	259	0	0	12	259	0	1	2	0	68	$null$	0		2	1	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26323	301	1	0	5	301	0	3	1	1	44	$null$	0		2	1	0	1	0	0	301	301	481	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
6323	286	1	0	4	286	0	1	0	0	79	$null$	0		2	1	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
60050	285	0	0	12	285	0	2	0	0	40	$null$	0		4	2	0	1	0	0	285	285	795	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
21844	167	2	0	8	167	0	1	0	0	21	$null$	1		4	2	0	0	0	0	167	167	746	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
58746	358	0	0	12	358	0	3	3	0	26	$null$	0		1	1	0	1	0	0	358	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
64218	260	0	0	12	260	0	1	0	0	42	42	0		3	1	0	0	0	0	260	260	833	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
15251	175	0	0	11	175	1	1	0	0	83	$null$	0	BQ	2	1	0	0	0	1	175	175	820	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2409	334	0	0	2	334	0	1	0	0	27	$null$	1	AX	1	1	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39451	420	0	0	9	420	0	2	1	1	45	$null$	0		4	6	0	1	0	0	420	420	508	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
50881	119	0	0	9	119	0	1	0	0	46	$null$	0	CA	2	1	0	0	0	1	119	119	419	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
55751	273	1	0	10	273	0	1	0	0	70	70	0		3	4	0	0	0	0	273	273	1783	0	1	4	2	0	1	0	0	0	0	0	0	0	0	0
19472	285	0	0	5	285	0	1	0	0	47	$null$	0		5	4	0	0	0	0	285	285	1503	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
55865	238	1	0	9	238	0	1	0	0	89	$null$	1	AR	1	1	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
25448	273	0	0	4	273	1	1	0	0	47	$null$	0		3	2	0	0	0	0	273	273	1216	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
22384	254	1	0	12	254	0	1	0	0	18	18	0	BO	3	3	0	0	0	0	254	254	922	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
41955	148	1	0	12	148	0	1	2	0	21	$null$	0		2	1	0	0	0	1	148	148	305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
43407	329	0	0	12	329	0	2	0	0	52	$null$	0		3	1	0	1	0	0	329	329	866	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5095	143	0	0	11	143	1	3	1	1	55	$null$	0		2	1	0	1	0	0	143	143	515	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
46104	357	1	0	3	357	0	1	3	0	21	$null$	0		1	1	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
43342	325	0	0	4	325	0	1	3	0	81	$null$	0		2	1	0	0	0	1	325	325	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
25389	349	1	0	12	349	0	3	1	1	22	$null$	0		2	1	0	1	0	0	349	349	202	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
34959	296	0	0	9	296	1	3	1	1	45	$null$	0		2	1	0	1	0	0	296	296	308	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
34393	353	1	0	4	353	0	3	2	0	23	$null$	0		1	1	0	1	0	0	353	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
45121	290	0	0	3	290	0	1	2	0	94	$null$	0		1	1	0	0	0	0	290	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
38471	349	0	0	12	349	0	2	0	0	42	$null$	1		1	7	0	1	0	0	349	349	3389	0	0	0	1	4	0	0	0	0	0	0	0	2	0	0
25891	348	0	0	0	348	0	3	3	0	77	$null$	0		2	1	0	1	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
40693	140	1	0	4	140	0	1	2	0	93	$null$	0		2	1	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27510	251	0	0	2	251	0	1	0	0	12	$null$	0	CA	2	1	0	0	0	1	251	251	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
42203	203	0	0	9	203	0	3	0	0	97	$null$	0		4	3	0	1	0	0	203	203	1266	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
66250	343	0	0	12	343	0	3	1	1	81	$null$	0		4	1	0	1	0	0	343	343	879	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
14200	171	0	0	11	171	0	3	1	1	76	$null$	0		2	2	0	1	0	0	171	171	1146	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
25648	295	0	0	9	295	0	1	0	0	56	$null$	0		3	1	0	0	0	0	295	295	377	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13768	218	2	0	2	218	0	1	2	0	6	$null$	0	CA	4	6	0	0	0	0	218	218	1843	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0
43472	198	0	0	12	198	0	1	2	0	33	$null$	0	BQ	2	1	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10413	298	0	0	12	298	0	1	0	0	91	$null$	0		3	5	0	0	0	0	298	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1
39415	133	0	0	2	133	0	2	1	1	44	$null$	0		1	1	0	1	0	0	133	133	404	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19864	104	0	0	12	104	0	3	1	1	65	$null$	0		4	2	0	1	0	0	104	104	1096	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
35268	287	0	0	5	287	1	1	0	0	59	$null$	1	AX	1	1	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
50175	258	0	0	1	258	0	1	2	0	42	$null$	1	BD	3	1	0	0	0	0	258	258	850	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
